image_path,image_filename,pill_name,shape,color,imprint
/content/drive/MyDrive/Feng497/Models/data/120/13668-0281-60_RXNAVIMAGE10_B650DB26.jpg,13668-0281-60_RXNAVIMAGE10_B650DB26.JPG,METFORMIN HYDROCHLORIDE 850 MG / PIOGLITAZONE 15 MG ORAL TABLET,OVAL,WHITE,1281;15;850
/content/drive/MyDrive/Feng497/Models/data/120/43547-0349-09_RXNAVIMAGE10_3B511DB8.jpg,43547-0349-09_RXNAVIMAGE10_3B511DB8.JPG,PAROXETINE HYDROCHLORIDE 30 MG ORAL TABLET,OVAL,BROWN,712;HH
/content/drive/MyDrive/Feng497/Models/data/120/13107-0156-30_RXNAVIMAGE10_17510BE8.jpg,13107-0156-30_RXNAVIMAGE10_17510BE8.JPG,PAROXETINE HYDROCHLORIDE 30 MG ORAL TABLET,OVAL,BLUE,F;12
/content/drive/MyDrive/Feng497/Models/data/120/31722-0342-05_RXNAVIMAGE10_20511038.jpg,31722-0342-05_RXNAVIMAGE10_20511038.JPG,NAPROXEN 500 MG ORAL TABLET,OVAL,YELLOW,342;I;G
/content/drive/MyDrive/Feng497/Models/data/120/63824-0008-69_RXNAVIMAGE10_2E511728.jpg,63824-0008-69_RXNAVIMAGE10_2E511728.JPG,12 HR GUAIFENESIN 600 MG EXTENDED RELEASE ORAL TABLET [MUCINEX],OVAL,"WHITE, BLUE",MUCINEX;600
/content/drive/MyDrive/Feng497/Models/data/120/31722-0727-30_RXNAVIMAGE10_12510978.jpg,31722-0727-30_RXNAVIMAGE10_12510978.JPG,MONTELUKAST 4 MG CHEWABLE TABLET,OVAL,PINK,I;112
/content/drive/MyDrive/Feng497/Models/data/120/57237-0007-30_RXNAVIMAGE10_5751ABDD.jpg,57237-0007-30_RXNAVIMAGE10_5751ABDD.JPG,MIRTAZAPINE 7.5 MG ORAL TABLET,OVAL,WHITE,11;A
/content/drive/MyDrive/Feng497/Models/data/120/43547-0347-50_RXNAVIMAGE10_4D5126E9.jpg,43547-0347-50_RXNAVIMAGE10_4D5126E9.JPG,PAROXETINE HYDROCHLORIDE 10 MG ORAL TABLET,OVAL,BROWN,710;H;H
/content/drive/MyDrive/Feng497/Models/data/120/59630-0580-90_RXNAVIMAGE10_E951748B.jpg,59630-0580-90_RXNAVIMAGE10_E951748B.JPG,OSPEMIFENE 60 MG ORAL TABLET [OSPHENA],OVAL,WHITE,60
/content/drive/MyDrive/Feng497/Models/data/120/62756-0183-88_RXNAVIMAGE10_8B50C5C6.jpg,62756-0183-88_RXNAVIMAGE10_8B50C5C6.JPG,OXCARBAZEPINE 150 MG ORAL TABLET,OVAL,YELLOW,1;83
/content/drive/MyDrive/Feng497/Models/data/120/63402-0312-30_RXNAVIMAGE10_4A50A525.jpg,63402-0312-30_RXNAVIMAGE10_4A50A525.JPG,LURASIDONE HYDROCHLORIDE 120 MG ORAL TABLET [LATUDA],OVAL,WHITE,L;120
/content/drive/MyDrive/Feng497/Models/data/120/43547-0224-06_RXNAVIMAGE10_9050C806.jpg,43547-0224-06_RXNAVIMAGE10_9050C806.JPG,LEVETIRACETAM 1000 MG ORAL TABLET,OVAL,WHITE,SLC;224
/content/drive/MyDrive/Feng497/Models/data/120/43547-0369-09_RXNAVIMAGE10_C251613B.jpg,43547-0369-09_RXNAVIMAGE10_C251613B.JPG,VALSARTAN 160 MG ORAL TABLET,OVAL,YELLOW,HH;343
/content/drive/MyDrive/Feng497/Models/data/120/65862-0547-90_RXNAVIMAGE10_32511968.jpg,65862-0547-90_RXNAVIMAGE10_32511968.JPG,HYDROCHLOROTHIAZIDE 12.5 MG / VALSARTAN 80 MG ORAL TABLET,OVAL,ORANGE,I;61
/content/drive/MyDrive/Feng497/Models/data/120/00591-2319-19_RXNAVIMAGE10_9950CC86.jpg,00591-2319-19_RXNAVIMAGE10_9950CC86.JPG,HYDROCHLOROTHIAZIDE 25 MG / VALSARTAN 320 MG ORAL TABLET,OVAL,YELLOW,VH5
/content/drive/MyDrive/Feng497/Models/data/120/43547-0367-03_RXNAVIMAGE10_B9515CEA.jpg,43547-0367-03_RXNAVIMAGE10_B9515CEA.JPG,VALSARTAN 40 MG ORAL TABLET,OVAL,YELLOW,HH;3;41
/content/drive/MyDrive/Feng497/Models/data/120/43547-0311-09_RXNAVIMAGE10_B4515A7A.jpg,43547-0311-09_RXNAVIMAGE10_B4515A7A.JPG,HYDROCHLOROTHIAZIDE 12.5 MG / VALSARTAN 80 MG ORAL TABLET,OVAL,PURPLE,345;HH
/content/drive/MyDrive/Feng497/Models/data/120/52937-0001-20_RXNAVIMAGE10_B0505872.jpg,52937-0001-20_RXNAVIMAGE10_B0505872.JPG,ICOSAPENT ETHYL 1000 MG ORAL CAPSULE [VASCEPA],OVAL,YELLOW,VASCEPA
/content/drive/MyDrive/Feng497/Models/data/120/42291-0594-01_RXNAVIMAGE10_AC51562A.jpg,42291-0594-01_RXNAVIMAGE10_AC51562A.JPG,METHOTREXATE 2.5 MG ORAL TABLET,OVAL,YELLOW,B;572
/content/drive/MyDrive/Feng497/Models/data/120/69543-0135-10_RXNAVIMAGE10_DE50EF37.jpg,69543-0135-10_RXNAVIMAGE10_DE50EF37.JPG,METHOCARBAMOL 750 MG ORAL TABLET,OVAL,YELLOW,AP211
/content/drive/MyDrive/Feng497/Models/data/120/67877-0159-05_RXNAVIMAGE10_6B50B5D5.jpg,67877-0159-05_RXNAVIMAGE10_6B50B5D5.JPG,24 HR METFORMIN HYDROCHLORIDE 500 MG EXTENDED RELEASE ORAL TABLET,OVAL,WHITE,7L;001
/content/drive/MyDrive/Feng497/Models/data/120/65162-0442-10_RXNAVIMAGE10_7350B9C5.jpg,65162-0442-10_RXNAVIMAGE10_7350B9C5.JPG,MECLIZINE HYDROCHLORIDE 25 MG ORAL TABLET,OVAL,YELLOW,AN;442
/content/drive/MyDrive/Feng497/Models/data/120/67877-0419-20_RXNAVIMAGE10_48512419.jpg,67877-0419-20_RXNAVIMAGE10_48512419.JPG,LINEZOLID 600 MG ORAL TABLET,OVAL,WHITE,LIN600
/content/drive/MyDrive/Feng497/Models/data/120/33342-0023-32_RXNAVIMAGE10_3F511FF8.jpg,33342-0023-32_RXNAVIMAGE10_3F511FF8.JPG,LEVOFLOXACIN 750 MG ORAL TABLET,OVAL,WHITE,ML;64
/content/drive/MyDrive/Feng497/Models/data/120/43547-0353-11_RXNAVIMAGE10_99514CFA.jpg,43547-0353-11_RXNAVIMAGE10_99514CFA.JPG,LISINOPRIL 10 MG ORAL TABLET,OVAL,PINK,H146
/content/drive/MyDrive/Feng497/Models/data/120/16252-0618-30_RXNAVIMAGE10_7850BC35.jpg,16252-0618-30_RXNAVIMAGE10_7850BC35.JPG,ROSUVASTATIN CALCIUM 40 MG ORAL TABLET,OVAL,PINK,RU40
/content/drive/MyDrive/Feng497/Models/data/120/33342-0088-52_RXNAVIMAGE10_68513439.jpg,33342-0088-52_RXNAVIMAGE10_68513439.JPG,RIZATRIPTAN 10 MG ORAL TABLET,OVAL,PINK,CL;34
/content/drive/MyDrive/Feng497/Models/data/120/64980-0191-06_RXNAVIMAGE10_77513BB9.jpg,64980-0191-06_RXNAVIMAGE10_77513BB9.JPG,RILUZOLE 50 MG ORAL TABLET,OVAL,WHITE,RPR;202
/content/drive/MyDrive/Feng497/Models/data/120/13668-0037-05_RXNAVIMAGE10_8051400A.jpg,13668-0037-05_RXNAVIMAGE10_8051400A.JPG,RISPERIDONE 1 MG ORAL TABLET,OVAL,WHITE,R1;1037
/content/drive/MyDrive/Feng497/Models/data/120/00781-5022-07_RXNAVIMAGE10_6B5035F1.jpg,00781-5022-07_RXNAVIMAGE10_6B5035F1.JPG,{21 (METHYLPREDNISOLONE 4 MG ORAL TABLET) } PACK,OVAL,WHITE,GG;957
/content/drive/MyDrive/Feng497/Models/data/120/59746-0001-03_RXNAVIMAGE10_4E51A72D.jpg,59746-0001-03_RXNAVIMAGE10_4E51A72D.JPG,{21 (METHYLPREDNISOLONE 4 MG ORAL TABLET) } PACK,OVAL,WHITE,TL001
/content/drive/MyDrive/Feng497/Models/data/120/00904-6506-61_RXNAVIMAGE10_855142DA.jpg,00904-6506-61_RXNAVIMAGE10_855142DA.JPG,MEMANTINE HYDROCHLORIDE 10 MG ORAL TABLET,OVAL,GRAY,RDY;597
/content/drive/MyDrive/Feng497/Models/data/120/69097-0223-16_RXNAVIMAGE10_4A51A51D.jpg,69097-0223-16_RXNAVIMAGE10_4A51A51D.JPG,ALENDRONIC ACID 35 MG ORAL TABLET,OVAL,WHITE,C223
/content/drive/MyDrive/Feng497/Models/data/120/65862-0329-04_RXNAVIMAGE10_4051A06D.jpg,65862-0329-04_RXNAVIMAGE10_4051A06D.JPG,ALENDRONIC ACID 70 MG ORAL TABLET,OVAL,WHITE,F;21
/content/drive/MyDrive/Feng497/Models/data/120/13668-0329-30_RXNAVIMAGE10_0851847C.jpg,13668-0329-30_RXNAVIMAGE10_0851847C.JPG,AMLODIPINE 5 MG / HYDROCHLOROTHIAZIDE 25 MG / VALSARTAN 160 MG ORAL TABLET,OVAL,YELLOW,1329
/content/drive/MyDrive/Feng497/Models/data/120/57237-0029-01_RXNAVIMAGE10_0451820C.jpg,57237-0029-01_RXNAVIMAGE10_0451820C.JPG,AMOXICILLIN 875 MG ORAL TABLET,OVAL,PINK,A;6;7
/content/drive/MyDrive/Feng497/Models/data/120/65162-0767-10_RXNAVIMAGE10_B551DA8E.jpg,65162-0767-10_RXNAVIMAGE10_B551DA8E.JPG,WARFARIN SODIUM 6 MG ORAL TABLET,OVAL,TURQUOISE,767;6;AN
/content/drive/MyDrive/Feng497/Models/data/120/00115-1438-08_RXNAVIMAGE10_9151C88E.jpg,00115-1438-08_RXNAVIMAGE10_9151C88E.JPG,DUTASTERIDE 0.5 MG ORAL CAPSULE,OVAL,YELLOW,M05
/content/drive/MyDrive/Feng497/Models/data/120/55111-0113-81_RXNAVIMAGE10_A751D3CE.jpg,55111-0113-81_RXNAVIMAGE10_A751D3CE.JPG,ISOTRETINOIN 30 MG ORAL CAPSULE [ZENATANE],OVAL,RED,R1
/content/drive/MyDrive/Feng497/Models/data/120/00007-4890-20_RXNAVIMAGE10_CB18E587.jpg,00007-4890-20_RXNAVIMAGE10_CB18E587.JPG,ROPINIROLE 0.25 MG ORAL TABLET [REQUIP],PENTAGON,WHITE,SB;4890
/content/drive/MyDrive/Feng497/Models/data/120/00007-4896-20_RXNAVIMAGE10_D818EC47.jpg,00007-4896-20_RXNAVIMAGE10_D818EC47.JPG,ROPINIROLE 4 MG ORAL TABLET [REQUIP],PENTAGON,BROWN,SB;4896
/content/drive/MyDrive/Feng497/Models/data/120/00007-4894-20_RXNAVIMAGE10_C718E3D7.jpg,00007-4894-20_RXNAVIMAGE10_C718E3D7.JPG,ROPINIROLE 5 MG ORAL TABLET [REQUIP],PENTAGON,BLUE,SB;4894
/content/drive/MyDrive/Feng497/Models/data/120/00007-4895-20_RXNAVIMAGE10_D218E947.jpg,00007-4895-20_RXNAVIMAGE10_D218E947.JPG,ROPINIROLE 3 MG ORAL TABLET [REQUIP],PENTAGON,PURPLE,SB;4895
/content/drive/MyDrive/Feng497/Models/data/120/00007-4891-20_RXNAVIMAGE10_CD18E6D7.jpg,00007-4891-20_RXNAVIMAGE10_CD18E6D7.JPG,ROPINIROLE 0.5 MG ORAL TABLET [REQUIP],PENTAGON,YELLOW,SB;4891
/content/drive/MyDrive/Feng497/Models/data/120/00007-4892-20_RXNAVIMAGE10_BE18DF56.jpg,00007-4892-20_RXNAVIMAGE10_BE18DF56.JPG,ROPINIROLE 1 MG ORAL TABLET [REQUIP],PENTAGON,GREEN,SB;4892
/content/drive/MyDrive/Feng497/Models/data/120/00007-4893-20_RXNAVIMAGE10_D118E887.jpg,00007-4893-20_RXNAVIMAGE10_D118E887.JPG,ROPINIROLE 2 MG ORAL TABLET [REQUIP],PENTAGON,PINK,SB;4893
/content/drive/MyDrive/Feng497/Models/data/120/00029-3158-18_RXNAVIMAGE10_C118E0A7.jpg,00029-3158-18_RXNAVIMAGE10_C118E0A7.JPG,ROSIGLITAZONE 2 MG ORAL TABLET [AVANDIA],PENTAGON,PINK,SB;2
/content/drive/MyDrive/Feng497/Models/data/120/00029-3159-13_RXNAVIMAGE10_E418F247.jpg,00029-3159-13_RXNAVIMAGE10_E418F247.JPG,ROSIGLITAZONE 4 MG ORAL TABLET [AVANDIA],PENTAGON,ORANGE,SB;4
/content/drive/MyDrive/Feng497/Models/data/120/00029-3160-13_RXNAVIMAGE10_9A18CD26.jpg,00029-3160-13_RXNAVIMAGE10_9A18CD26.JPG,ROSIGLITAZONE 8 MG ORAL TABLET [AVANDIA],PENTAGON,RED,SB;8
/content/drive/MyDrive/Feng497/Models/data/120/00173-0344-42_RXNAVIMAGE10_6F18B795.jpg,00173-0344-42_RXNAVIMAGE10_6F18B795.JPG,RANITIDINE 150 MG ORAL TABLET [ZANTAC],PENTAGON,ORANGE,ZANTAC;150;GLAXO
/content/drive/MyDrive/Feng497/Models/data/120/00172-3760-60_RXNAVIMAGE10_C22D610B.jpg,00172-3760-60_RXNAVIMAGE10_C22D610B.JPG,LISINOPRIL 20 MG ORAL TABLET,PENTAGON,WHITE,3760
/content/drive/MyDrive/Feng497/Models/data/120/57664-0396-88_RXNAVIMAGE10_CF4D679B.jpg,57664-0396-88_RXNAVIMAGE10_CF4D679B.JPG,VENLAFAXINE 100 MG ORAL TABLET,PENTAGON,PINK,396
/content/drive/MyDrive/Feng497/Models/data/120/57664-0395-88_RXNAVIMAGE10_D74D6BEB.jpg,57664-0395-88_RXNAVIMAGE10_D74D6BEB.JPG,VENLAFAXINE 75 MG ORAL TABLET,PENTAGON,PINK,395
/content/drive/MyDrive/Feng497/Models/data/120/57664-0393-88_RXNAVIMAGE10_99504CA2.jpg,57664-0393-88_RXNAVIMAGE10_99504CA2.JPG,VENLAFAXINE 37.5 MG ORAL TABLET,PENTAGON,PINK,393
/content/drive/MyDrive/Feng497/Models/data/120/00378-8210-77_RXNAVIMAGE10_8B33C5DE.jpg,00378-8210-77_RXNAVIMAGE10_8B33C5DE.JPG,PRAVASTATIN SODIUM 10 MG ORAL TABLET,RECTANGLE,WHITE,G;PR;10
/content/drive/MyDrive/Feng497/Models/data/120/00378-8220-77_RXNAVIMAGE10_55342AB1.jpg,00378-8220-77_RXNAVIMAGE10_55342AB1.JPG,PRAVASTATIN SODIUM 20 MG ORAL TABLET,RECTANGLE,WHITE,G;PR;20
/content/drive/MyDrive/Feng497/Models/data/120/64679-0936-03_RXNAVIMAGE10_7E05BF4D.jpg,64679-0936-03_RXNAVIMAGE10_7E05BF4D.JPG,FAMOTIDINE 20 MG ORAL TABLET,RECTANGLE,BROWN,W;936
/content/drive/MyDrive/Feng497/Models/data/120/64679-0937-03_RXNAVIMAGE10_A405D26E.jpg,64679-0937-03_RXNAVIMAGE10_A405D26E.JPG,FAMOTIDINE 40 MG ORAL TABLET,RECTANGLE,WHITE,W;937
/content/drive/MyDrive/Feng497/Models/data/120/00178-0083-90_RXNAVIMAGE10_E507F2CF.jpg,00178-0083-90_RXNAVIMAGE10_E507F2CF.JPG,,RECTANGLE,GREEN,F5
/content/drive/MyDrive/Feng497/Models/data/120/59148-0007-13_RXNAVIMAGE10_9A154D1A.jpg,59148-0007-13_RXNAVIMAGE10_9A154D1A.JPG,ARIPIPRAZOLE 5 MG ORAL TABLET [ABILIFY],RECTANGLE,BLUE,A;007;5
/content/drive/MyDrive/Feng497/Models/data/120/59148-0006-13_RXNAVIMAGE10_97154BCA.jpg,59148-0006-13_RXNAVIMAGE10_97154BCA.JPG,ARIPIPRAZOLE 2 MG ORAL TABLET [ABILIFY],RECTANGLE,GREEN,A;006;2
/content/drive/MyDrive/Feng497/Models/data/120/00093-1003-01_RXNAVIMAGE10_B326D9D6.jpg,00093-1003-01_RXNAVIMAGE10_B326D9D6.JPG,BUSPIRONE HYDROCHLORIDE 15 MG ORAL TABLET,RECTANGLE,WHITE,TV;1003;5;5;5
/content/drive/MyDrive/Feng497/Models/data/120/00093-5200-06_RXNAVIMAGE10_6D26B6F5.jpg,00093-5200-06_RXNAVIMAGE10_6D26B6F5.JPG,BUSPIRONE HYDROCHLORIDE 30 MG ORAL TABLET,RECTANGLE,WHITE,TV;5200;10;10;10
/content/drive/MyDrive/Feng497/Models/data/120/00093-7222-98_RXNAVIMAGE10_4F3027F1.jpg,00093-7222-98_RXNAVIMAGE10_4F3027F1.JPG,FOSINOPRIL SODIUM 10 MG ORAL TABLET,RECTANGLE,WHITE,9;3;72;22
/content/drive/MyDrive/Feng497/Models/data/120/63459-0220-30_RXNAVIMAGE10_D4386A53.jpg,63459-0220-30_RXNAVIMAGE10_D4386A53.JPG,ARMODAFINIL 200 MG ORAL TABLET [NUVIGIL],RECTANGLE,WHITE,C;220
/content/drive/MyDrive/Feng497/Models/data/120/16571-0402-50_RXNAVIMAGE10_903AC856.jpg,16571-0402-50_RXNAVIMAGE10_903AC856.JPG,CETIRIZINE HYDROCHLORIDE 10 MG ORAL TABLET,RECTANGLE,WHITE,CTN;10
/content/drive/MyDrive/Feng497/Models/data/120/00430-0115-20_RXNAVIMAGE10_E63AF317.jpg,00430-0115-20_RXNAVIMAGE10_E63AF317.JPG,DOXYCYCLINE HYCLATE 150 MG DELAYED RELEASE ORAL TABLET [DORYX],RECTANGLE,WHITE,D;D;D
/content/drive/MyDrive/Feng497/Models/data/120/00603-3746-28_RXNAVIMAGE10_A345D1AE.jpg,00603-3746-28_RXNAVIMAGE10_A345D1AE.JPG,GLIMEPIRIDE 4 MG ORAL TABLET,RECTANGLE,BLUE,37;46;V;V
/content/drive/MyDrive/Feng497/Models/data/120/60505-2673-03_RXNAVIMAGE10_D648EB27.jpg,60505-2673-03_RXNAVIMAGE10_D648EB27.JPG,ARIPIPRAZOLE 5 MG ORAL TABLET,RECTANGLE,BLUE,5;A
/content/drive/MyDrive/Feng497/Models/data/120/60505-3075-03_RXNAVIMAGE10_4F48A7A5.jpg,60505-3075-03_RXNAVIMAGE10_4F48A7A5.JPG,ARIPIPRAZOLE 2 MG ORAL TABLET,RECTANGLE,GREEN,2;A
/content/drive/MyDrive/Feng497/Models/data/120/64380-0741-08_RXNAVIMAGE10_5848AC25.jpg,64380-0741-08_RXNAVIMAGE10_5848AC25.JPG,BUSPIRONE HYDROCHLORIDE 5 MG ORAL TABLET,RECTANGLE,WHITE,5
/content/drive/MyDrive/Feng497/Models/data/120/65862-0663-30_RXNAVIMAGE10_054D829C.jpg,65862-0663-30_RXNAVIMAGE10_054D829C.JPG,ARIPIPRAZOLE 10 MG ORAL TABLET,RECTANGLE,WHITE,63;H
/content/drive/MyDrive/Feng497/Models/data/120/23155-0143-01_RXNAVIMAGE10_C14DE08F.jpg,23155-0143-01_RXNAVIMAGE10_C14DE08F.JPG,DOXYCYCLINE HYCLATE 150 MG DELAYED RELEASE ORAL TABLET,RECTANGLE,WHITE,I;1;7
/content/drive/MyDrive/Feng497/Models/data/120/13811-0680-30_RXNAVIMAGE10_874F43BA.jpg,13811-0680-30_RXNAVIMAGE10_874F43BA.JPG,ARIPIPRAZOLE 5 MG ORAL TABLET,RECTANGLE,PINK,250
/content/drive/MyDrive/Feng497/Models/data/120/64380-0742-08_RXNAVIMAGE10_B74FDB9E.jpg,64380-0742-08_RXNAVIMAGE10_B74FDB9E.JPG,BUSPIRONE HYDROCHLORIDE 10 MG ORAL TABLET,RECTANGLE,WHITE,10
/content/drive/MyDrive/Feng497/Models/data/120/31722-0819-30_RXNAVIMAGE10_CA4F657B.jpg,31722-0819-30_RXNAVIMAGE10_CA4F657B.JPG,ARIPIPRAZOLE 2 MG ORAL TABLET,RECTANGLE,GREEN,I;94
/content/drive/MyDrive/Feng497/Models/data/120/60505-2674-03_RXNAVIMAGE10_864FC30E.jpg,60505-2674-03_RXNAVIMAGE10_864FC30E.JPG,ARIPIPRAZOLE 10 MG ORAL TABLET,RECTANGLE,PINK,10;A
/content/drive/MyDrive/Feng497/Models/data/120/31722-0820-30_RXNAVIMAGE10_014F80DC.jpg,31722-0820-30_RXNAVIMAGE10_014F80DC.JPG,ARIPIPRAZOLE 5 MG ORAL TABLET,RECTANGLE,BLUE,I;95
/content/drive/MyDrive/Feng497/Models/data/120/31722-0827-30_RXNAVIMAGE10_28501430.jpg,31722-0827-30_RXNAVIMAGE10_28501430.JPG,ARIPIPRAZOLE 10 MG ORAL TABLET,RECTANGLE,PINK,I;96
/content/drive/MyDrive/Feng497/Models/data/120/65162-0896-09_RXNAVIMAGE10_3251991C.jpg,65162-0896-09_RXNAVIMAGE10_3251991C.JPG,ARIPIPRAZOLE 2 MG ORAL TABLET,RECTANGLE,GREEN,AN896;2
/content/drive/MyDrive/Feng497/Models/data/120/64380-0743-18_RXNAVIMAGE10_F6517B4B.jpg,64380-0743-18_RXNAVIMAGE10_F6517B4B.JPG,BUSPIRONE HYDROCHLORIDE 15 MG ORAL TABLET,RECTANGLE,WHITE,5;5;5
/content/drive/MyDrive/Feng497/Models/data/120/00093-7155-98_RXNAVIMAGE10_4A21A50D.jpg,00093-7155-98_RXNAVIMAGE10_4A21A50D.JPG,SIMVASTATIN 40 MG ORAL TABLET,ROUND,RED,93;7155
/content/drive/MyDrive/Feng497/Models/data/120/60505-1308-01_RXNAVIMAGE10_4F21A7DD.jpg,60505-1308-01_RXNAVIMAGE10_4F21A7DD.JPG,CIPROFLOXACIN 250 MG ORAL TABLET,ROUND,WHITE,APO;CIP;250
/content/drive/MyDrive/Feng497/Models/data/120/00172-5728-60_RXNAVIMAGE10_5821AC5D.jpg,00172-5728-60_RXNAVIMAGE10_5821AC5D.JPG,FAMOTIDINE 20 MG ORAL TABLET,ROUND,BROWN,20;5728
/content/drive/MyDrive/Feng497/Models/data/120/00143-1268-01_RXNAVIMAGE10_7321B9DD.jpg,00143-1268-01_RXNAVIMAGE10_7321B9DD.JPG,LISINOPRIL 20 MG ORAL TABLET,ROUND,RED,WW;268
/content/drive/MyDrive/Feng497/Models/data/120/00527-1311-01_RXNAVIMAGE10_2D2696B4.jpg,00527-1311-01_RXNAVIMAGE10_2D2696B4.JPG,TERBUTALINE SULFATE 5 MG ORAL TABLET,ROUND,WHITE,LCI;1311
/content/drive/MyDrive/Feng497/Models/data/120/50111-0563-01_RXNAVIMAGE10_6B243581.jpg,50111-0563-01_RXNAVIMAGE10_6B243581.JPG,CYCLOBENZAPRINE HYDROCHLORIDE 10 MG ORAL TABLET,ROUND,YELLOW,PLIVA;563
/content/drive/MyDrive/Feng497/Models/data/120/00093-9107-29_RXNAVIMAGE10_8A21C51E.jpg,00093-9107-29_RXNAVIMAGE10_8A21C51E.JPG,MEBENDAZOLE 100 MG CHEWABLE TABLET,ROUND,ORANGE,93;107
/content/drive/MyDrive/Feng497/Models/data/120/67767-0133-60_RXNAVIMAGE10_26269354.jpg,67767-0133-60_RXNAVIMAGE10_26269354.JPG,12 HR BUPROPION HYDROCHLORIDE 150 MG EXTENDED RELEASE ORAL TABLET,ROUND,YELLOW,A;133
/content/drive/MyDrive/Feng497/Models/data/120/00172-4364-60_RXNAVIMAGE10_66243311.jpg,00172-4364-60_RXNAVIMAGE10_66243311.JPG,LABETALOL HYDROCHLORIDE 100 MG ORAL TABLET,ROUND,YELLOW,4364;100
/content/drive/MyDrive/Feng497/Models/data/120/00591-0409-01_RXNAVIMAGE10_5D202EF1.jpg,00591-0409-01_RXNAVIMAGE10_5D202EF1.JPG,LISINOPRIL 40 MG ORAL TABLET,ROUND,YELLOW,WATSON;409
/content/drive/MyDrive/Feng497/Models/data/120/64679-0929-01_RXNAVIMAGE10_6521B2ED.jpg,64679-0929-01_RXNAVIMAGE10_6521B2ED.JPG,LISINOPRIL 10 MG ORAL TABLET,ROUND,WHITE,W;929
/content/drive/MyDrive/Feng497/Models/data/120/64679-0953-01_RXNAVIMAGE10_6A21B55D.jpg,64679-0953-01_RXNAVIMAGE10_6A21B55D.JPG,LISINOPRIL 30 MG ORAL TABLET,ROUND,RED,W;953
/content/drive/MyDrive/Feng497/Models/data/120/63304-0537-01_RXNAVIMAGE10_C2206103.jpg,63304-0537-01_RXNAVIMAGE10_C2206103.JPG,HYDROCHLOROTHIAZIDE 12.5 MG / LISINOPRIL 20 MG ORAL TABLET,ROUND,YELLOW,RX;537
/content/drive/MyDrive/Feng497/Models/data/120/00591-0862-01_RXNAVIMAGE10_68203401.jpg,00591-0862-01_RXNAVIMAGE10_68203401.JPG,HYDROCHLOROTHIAZIDE 25 MG / LISINOPRIL 20 MG ORAL TABLET,ROUND,PINK,WATSON;862
/content/drive/MyDrive/Feng497/Models/data/120/00228-2633-06_RXNAVIMAGE10_6C203671.jpg,00228-2633-06_RXNAVIMAGE10_6C203671.JPG,LOVASTATIN 10 MG ORAL TABLET,ROUND,WHITE,R;633
/content/drive/MyDrive/Feng497/Models/data/120/00228-2634-06_RXNAVIMAGE10_9C204E42.jpg,00228-2634-06_RXNAVIMAGE10_9C204E42.JPG,LOVASTATIN 20 MG ORAL TABLET,ROUND,PINK,R;634
/content/drive/MyDrive/Feng497/Models/data/120/62037-0793-60_RXNAVIMAGE10_832041B2.jpg,62037-0793-60_RXNAVIMAGE10_832041B2.JPG,LOVASTATIN 40 MG ORAL TABLET,ROUND,WHITE,793
/content/drive/MyDrive/Feng497/Models/data/120/53489-0384-01_RXNAVIMAGE10_4D202681.jpg,53489-0384-01_RXNAVIMAGE10_4D202681.JPG,,ROUND,WHITE,MP;148
/content/drive/MyDrive/Feng497/Models/data/120/00093-2204-01_RXNAVIMAGE10_8A204572.jpg,00093-2204-01_RXNAVIMAGE10_8A204572.JPG,METOCLOPRAMIDE 5 MG ORAL TABLET,ROUND,WHITE,BL;92
/content/drive/MyDrive/Feng497/Models/data/120/63304-0579-01_RXNAVIMAGE10_5D26AEB5.jpg,63304-0579-01_RXNAVIMAGE10_5D26AEB5.JPG,METOPROLOL TARTRATE 25 MG ORAL TABLET,ROUND,WHITE,RE;79
/content/drive/MyDrive/Feng497/Models/data/120/59762-1301-01_RXNAVIMAGE10_292114A8.jpg,59762-1301-01_RXNAVIMAGE10_292114A8.JPG,METOPROLOL TARTRATE 50 MG ORAL TABLET,ROUND,PINK,C;74
/content/drive/MyDrive/Feng497/Models/data/120/53489-0135-01_RXNAVIMAGE10_36211B38.jpg,53489-0135-01_RXNAVIMAGE10_36211B38.JPG,,ROUND,WHITE,MP;45
/content/drive/MyDrive/Feng497/Models/data/120/00832-0038-00_RXNAVIMAGE10_BB22DDA6.jpg,00832-0038-00_RXNAVIMAGE10_BB22DDA6.JPG,OXYBUTYNIN CHLORIDE 5 MG ORAL TABLET,ROUND,WHITE,832;3;8
/content/drive/MyDrive/Feng497/Models/data/120/53489-0138-01_RXNAVIMAGE10_B3205982.jpg,53489-0138-01_RXNAVIMAGE10_B3205982.JPG,,ROUND,WHITE,MP;51
/content/drive/MyDrive/Feng497/Models/data/120/00591-5052-01_RXNAVIMAGE10_BD215E8A.jpg,00591-5052-01_RXNAVIMAGE10_BD215E8A.JPG,PREDNISONE 5 MG ORAL TABLET,ROUND,WHITE,DAN;DAN;5052
/content/drive/MyDrive/Feng497/Models/data/120/00143-1475-01_RXNAVIMAGE10_B7205BF2.jpg,00143-1475-01_RXNAVIMAGE10_B7205BF2.JPG,PREDNISONE 5 MG ORAL TABLET,ROUND,WHITE,WEST;WARD;475
/content/drive/MyDrive/Feng497/Models/data/120/53489-0139-01_RXNAVIMAGE10_B0205832.jpg,53489-0139-01_RXNAVIMAGE10_B0205832.JPG,,ROUND,WHITE,MP;52
